Transaction Date,Account,Transaction Description,Counterparty,Amount $,Credit/Debit,Opposite Account Number,Country,FATF Country Risk Rating
2022-12-19,123457,ACH Out,Rockwell Automation,4382.61,Debit,,,
2022-12-19,123457,Domestic Wire Out,Rockwell Automation,7126.06,Debit,,,
2022-12-19,123457,ACH Out,ABB,5986.3,Debit,,,
2022-12-19,123457,Domestic Wire Out,Deere & Company,538.26,Debit,,,
2022-12-19,123457,Domestic Wire In,Xylem,7349.0,Credit,,,
2022-12-19,123457,International Wire Out,Illinois Tool Works,4076.98,Credit,,USA,High
2022-12-19,123457,Internal Transfer In,,5083.42,Credit,,,
2022-12-19,123457,Cash Out,,5167.68,Debit,,,
2022-12-19,123457,ACH In,Xylem,5079.96,Credit,,,
2022-12-19,123457,Cash Out,,144.66,Debit,,,
2022-12-19,123457,Domestic Wire Out,Rockwell Automation,1405.85,Debit,,,
2022-12-19,123457,ACH Out,Danaher,9182.26,Debit,,,
2022-12-19,123457,Cash Out,,8609.03,Debit,,,
2022-12-19,123457,ACH In,ABB,5443.97,Credit,,,
2022-12-19,123457,International Wire Out,Honeywell,1169.19,Credit,,USA,Low
2022-12-19,123457,International Wire Out,Xylem,2113.03,Credit,,China,Low
2022-12-19,123457,ACH In,Schneider Electric,4239.67,Credit,,,
2022-12-19,123457,International Wire In,Schneider Electric,2477.66,Credit,,USA,Low
2022-12-19,123457,ACH In,3M,8598.2,Credit,,,
2022-12-19,123457,ACH In,ITT Inc.,4031.01,Credit,,,
2022-12-19,123456,Internal Transfer Out,,1474.7,Credit,123457,,
2022-12-19,123457,Domestic Wire In,Caterpillar,1099.56,Credit,,,
2022-12-19,123457,ACH In,Honeywell,7475.17,Credit,,,
2022-12-19,123457,ACH In,3M,1959.37,Credit,,,
2022-12-19,123457,ACH In,Schneider Electric,4114.68,Credit,,,
2022-12-19,123457,Domestic Wire In,Rockwell Automation,1095.3,Credit,,,
2022-12-19,123457,Cash In,,1005.99,Credit,,,
2022-12-19,123456,Internal Transfer Out,,5379.19,Credit,123457,,
2022-12-19,123457,ACH Out,Emerson Electric,9217.27,Debit,,,
2022-12-19,123457,Internal Transfer In,,916.43,Credit,,,
2022-12-19,123457,International Wire Out,Johnson Controls,8622.77,Credit,,China,Medium
2022-12-19,123457,International Wire Out,Eaton,4767.3,Credit,,China,Medium
2022-12-19,123457,Cash In,,9944.36,Credit,,,
2022-12-19,123457,Cash In,,7271.92,Credit,,,
2022-12-19,123457,Cash In,,9640.27,Credit,,,
2022-12-19,123457,ACH Out,Schneider Electric,4521.23,Debit,,,
2022-12-19,123457,Cash In,,7463.43,Credit,,,
2022-12-19,123457,International Wire Out,Cummins,7712.74,Credit,,China,Low
2022-12-19,123457,Internal Transfer In,,9422.58,Credit,,,
2022-12-19,123457,Cash Out,,5732.42,Debit,,,
2022-12-19,123457,Domestic Wire Out,Johnson Controls,1156.44,Debit,,,
2022-12-19,123456,Internal Transfer Out,,3335.25,Credit,123457,,
2022-12-19,123457,ACH Out,Dover Corporation,8020.44,Debit,,,
2022-12-19,123456,Internal Transfer Out,,2104.74,Credit,123457,,
2022-12-19,123457,ACH Out,Siemens,9648.03,Debit,,,
2022-12-19,123457,Domestic Wire In,Caterpillar,8207.13,Credit,,,
2022-12-19,123457,International Wire Out,Illinois Tool Works,6772.94,Credit,,India,Low
2022-12-19,123457,ACH Out,3M,4472.81,Debit,,,
2022-12-19,123457,Domestic Wire Out,Johnson Controls,2841.78,Debit,,,
2022-12-19,123457,ACH Out,General Electric,6021.51,Debit,,,
2022-12-19,123457,ACH Out,Schneider Electric,9778.86,Debit,,,
2022-12-19,123457,ACH Out,Johnson Controls,1278.78,Debit,,,
2022-12-19,123457,Cash In,,2187.17,Credit,,,
2022-12-19,123456,Internal Transfer Out,,7332.59,Credit,123457,,
2022-12-19,123457,Cash In,,3178.09,Credit,,,
2022-12-19,123457,Domestic Wire Out,Emerson Electric,2860.81,Debit,,,
2022-12-20,123457,ACH In,Illinois Tool Works,535.7,Credit,,,
2022-12-20,123457,Domestic Wire Out,Ingersoll Rand,5159.74,Debit,,,
2022-12-20,123457,Cash Out,,2822.43,Debit,,,
2022-12-20,123457,Cash In,,591.07,Credit,,,
2022-12-20,123457,Domestic Wire In,Cummins,9975.8,Credit,,,
2022-12-20,123457,ACH In,Cummins,8049.07,Credit,,,
2022-12-20,123457,Internal Transfer In,,7149.27,Credit,,,
2022-12-20,123456,Internal Transfer Out,,4687.34,Credit,123457,,
2022-12-20,123457,Cash In,,3639.17,Credit,,,
2022-12-20,123457,Internal Transfer In,,7482.69,Credit,,,
2022-12-20,123457,Internal Transfer In,,1229.46,Credit,,,
2022-12-20,123457,Cash In,,9357.35,Credit,,,
2022-12-20,123457,Domestic Wire In,Eaton,3515.88,Credit,,,
2022-12-20,123457,International Wire Out,Illinois Tool Works,1286.49,Credit,,USA,Medium
2022-12-20,123457,International Wire Out,Honeywell,3444.2,Credit,,China,Medium
2022-12-20,123457,International Wire Out,Emerson Electric,6296.26,Credit,,India,High
2022-12-20,123457,ACH In,ITT Inc.,2631.96,Credit,,,
2022-12-20,123457,Domestic Wire In,Dover Corporation,2239.19,Credit,,,
2022-12-20,123457,Domestic Wire In,Honeywell,317.05,Credit,,,
2022-12-20,123457,ACH In,Schneider Electric,4383.56,Credit,,,
2022-12-20,123457,International Wire Out,Parker-Hannifin,5538.41,Credit,,India,Medium
2022-12-20,123457,Cash In,,1248.75,Credit,,,
2022-12-20,123457,Domestic Wire In,Parker-Hannifin,4376.97,Credit,,,
2022-12-20,123457,ACH In,Illinois Tool Works,1469.69,Credit,,,
2022-12-20,123457,Domestic Wire In,General Electric,711.07,Credit,,,
2022-12-20,123457,Cash Out,,5944.36,Debit,,,
2022-12-20,123457,Domestic Wire In,Honeywell,119.51,Credit,,,
2022-12-20,123457,International Wire In,Deere & Company,7857.82,Credit,,China,Medium
2022-12-20,123457,International Wire Out,Danaher,8081.1,Credit,,India,Medium
2022-12-20,123457,Cash In,,1513.3,Credit,,,
2022-12-20,123457,Cash In,,3570.63,Credit,,,
2022-12-20,123457,Cash In,,8912.89,Credit,,,
2022-12-20,123457,Domestic Wire Out,Caterpillar,2049.69,Debit,,,
2022-12-20,123457,ACH In,Cummins,7500.89,Credit,,,
2022-12-20,123457,Cash In,,5031.1,Credit,,,
2022-12-20,123457,ACH Out,Eaton,988.67,Debit,,,
2022-12-20,123457,ACH In,Parker-Hannifin,9625.34,Credit,,,
2022-12-20,123457,International Wire Out,Rockwell Automation,4491.64,Credit,,USA,Medium
2022-12-20,123457,ACH In,ITT Inc.,9445.13,Credit,,,
2022-12-20,123457,International Wire Out,Parker-Hannifin,3233.41,Credit,,USA,Low
2022-12-20,123457,ACH Out,Cummins,6593.52,Debit,,,
2022-12-20,123457,Domestic Wire Out,Siemens,5441.0,Debit,,,
2022-12-20,123457,Domestic Wire Out,Caterpillar,8086.83,Debit,,,
2022-12-20,123457,Domestic Wire Out,Rockwell Automation,2190.06,Debit,,,
2022-12-20,123457,ACH Out,Johnson Controls,253.95,Debit,,,
2022-12-20,123457,ACH In,3M,5746.73,Credit,,,
2022-12-20,123457,ACH Out,Xylem,5034.95,Debit,,,
2022-12-20,123457,Internal Transfer In,,4580.98,Credit,,,
2022-12-20,123457,International Wire Out,Deere & Company,2202.89,Credit,,USA,High
2022-12-20,123457,Domestic Wire In,General Electric,7620.19,Credit,,,
2022-12-20,123457,ACH Out,Siemens,4058.54,Debit,,,
2022-12-20,123457,Domestic Wire In,Illinois Tool Works,5341.88,Credit,,,
2022-12-20,123457,Domestic Wire Out,Cummins,2267.68,Debit,,,
2022-12-20,123457,ACH Out,Xylem,7430.52,Debit,,,
2022-12-20,123457,ACH Out,Emerson Electric,1551.94,Debit,,,
2022-12-20,123457,ACH Out,3M,8473.94,Debit,,,
2022-12-20,123457,ACH In,Xylem,6042.45,Credit,,,
2022-12-20,123457,ACH Out,General Electric,7933.34,Debit,,,
2022-12-20,123457,International Wire Out,Rockwell Automation,7197.11,Credit,,India,Medium
2022-12-20,123457,International Wire In,ABB,1644.32,Credit,,India,Medium
2022-12-20,123456,Internal Transfer Out,,1888.09,Credit,123457,,
2022-12-20,123457,ACH In,Schneider Electric,8173.76,Credit,,,
2022-12-20,123457,Cash In,,8186.18,Credit,,,
2022-12-20,123457,Cash Out,,8649.95,Debit,,,
2022-12-20,123457,ACH In,Eaton,6160.58,Credit,,,
2022-12-20,123457,Cash Out,,3960.34,Debit,,,
2022-12-20,123457,ACH Out,Schneider Electric,9857.06,Debit,,,
2022-12-20,123456,Internal Transfer Out,,5764.29,Credit,123457,,
2022-12-21,123457,International Wire Out,Siemens,2586.26,Credit,,China,Low
2022-12-21,123457,ACH Out,Honeywell,2234.42,Debit,,,
2022-12-21,123457,Cash Out,,8914.53,Debit,,,
2022-12-21,123457,ACH Out,Ingersoll Rand,3620.85,Debit,,,
2022-12-21,123457,International Wire In,Danaher,9495.72,Credit,,India,High
2022-12-21,123457,Cash Out,,5998.89,Debit,,,
2022-12-21,123457,Domestic Wire Out,Cummins,8082.77,Debit,,,
2022-12-21,123457,Internal Transfer In,,2492.76,Credit,,,
2022-12-21,123457,ACH Out,ITT Inc.,487.57,Debit,,,
2022-12-21,123457,International Wire Out,Rockwell Automation,5701.71,Credit,,USA,Medium
2022-12-21,123457,ACH In,Parker-Hannifin,1285.79,Credit,,,
2022-12-21,123457,Internal Transfer In,,1896.25,Credit,,,
2022-12-21,123457,ACH In,Schneider Electric,2745.37,Credit,,,
2022-12-21,123457,Internal Transfer In,,9050.24,Credit,,,
2022-12-21,123457,Cash Out,,2098.37,Debit,,,
2022-12-21,123457,International Wire In,General Electric,761.67,Credit,,China,Low
2022-12-21,123457,Cash In,,1581.32,Credit,,,
2022-12-21,123457,Domestic Wire In,3M,7892.34,Credit,,,
2022-12-21,123457,Cash Out,,9718.44,Debit,,,
2022-12-21,123456,Internal Transfer Out,,3387.86,Credit,123457,,
2022-12-21,123456,Internal Transfer Out,,4854.51,Credit,123457,,
2022-12-21,123457,ACH In,Illinois Tool Works,6710.27,Credit,,,
2022-12-21,123457,Internal Transfer In,,8954.43,Credit,,,
2022-12-21,123456,Internal Transfer Out,,2802.66,Credit,123457,,
2022-12-21,123457,Domestic Wire Out,Schneider Electric,3143.87,Debit,,,
2022-12-21,123456,Internal Transfer Out,,9083.32,Credit,123457,,
2022-12-21,123457,ACH Out,Xylem,1773.93,Debit,,,
2022-12-21,123457,Cash Out,,5247.41,Debit,,,
2022-12-21,123457,ACH Out,Eaton,2464.79,Debit,,,
2022-12-21,123457,Internal Transfer In,,5303.29,Credit,,,
2022-12-21,123457,Cash In,,543.38,Credit,,,
2022-12-21,123457,International Wire In,Emerson Electric,3116.16,Credit,,India,Low
2022-12-21,123457,Cash In,,1187.22,Credit,,,
2022-12-21,123457,Domestic Wire Out,Illinois Tool Works,7154.03,Debit,,,
2022-12-21,123457,ACH Out,Rockwell Automation,748.77,Debit,,,
2022-12-21,123456,Internal Transfer Out,,3082.98,Credit,123457,,
2022-12-21,123457,ACH Out,Xylem,3134.25,Debit,,,
2022-12-21,123457,Internal Transfer In,,8339.02,Credit,,,
2022-12-21,123457,ACH Out,Illinois Tool Works,4686.94,Debit,,,
2022-12-21,123457,International Wire In,Illinois Tool Works,8844.29,Credit,,India,High
2022-12-21,123457,Domestic Wire Out,Parker-Hannifin,276.8,Debit,,,
2022-12-21,123457,Cash In,,7138.75,Credit,,,
2022-12-21,123457,International Wire In,Eaton,186.14,Credit,,India,High
2022-12-21,123457,ACH Out,Honeywell,6778.88,Debit,,,
2022-12-21,123457,ACH In,Eaton,7840.06,Credit,,,
2022-12-21,123456,Internal Transfer Out,,2229.46,Credit,123457,,
2022-12-21,123457,Domestic Wire In,Siemens,6039.27,Credit,,,
2022-12-21,123457,Cash Out,,1395.77,Debit,,,
2022-12-21,123457,Cash Out,,2316.32,Debit,,,
2022-12-21,123457,International Wire In,Emerson Electric,4804.55,Credit,,USA,Medium
2022-12-21,123457,International Wire Out,Caterpillar,7274.44,Credit,,China,Medium
2022-12-21,123457,International Wire In,Siemens,1633.69,Credit,,India,Medium
2022-12-21,123457,ACH In,ABB,1778.93,Credit,,,
2022-12-21,123457,International Wire Out,Emerson Electric,3096.25,Credit,,USA,High
2022-12-21,123457,Domestic Wire Out,Johnson Controls,2598.65,Debit,,,
2022-12-21,123457,Internal Transfer In,,8808.0,Credit,,,
2022-12-21,123457,ACH Out,Dover Corporation,5995.97,Debit,,,
2022-12-21,123457,International Wire Out,ABB,715.26,Credit,,USA,High
2022-12-21,123457,Cash Out,,9267.21,Debit,,,
2022-12-21,123457,Cash In,,3560.28,Credit,,,
2022-12-21,123457,ACH Out,Eaton,2117.85,Debit,,,
2022-12-21,123457,Internal Transfer In,,8242.76,Credit,,,
2022-12-21,123457,ACH Out,Siemens,7258.24,Debit,,,
2022-12-21,123456,Internal Transfer Out,,4236.26,Credit,123457,,
2022-12-21,123457,Domestic Wire Out,ITT Inc.,4599.27,Debit,,,
2022-12-21,123457,International Wire In,Parker-Hannifin,3277.96,Credit,,India,Low
2022-12-21,123457,International Wire In,Deere & Company,1842.77,Credit,,India,Low
2022-12-21,123457,ACH Out,Danaher,9726.75,Debit,,,
2022-12-21,123457,Domestic Wire In,ITT Inc.,3181.11,Credit,,,
2022-12-21,123457,ACH Out,Johnson Controls,5515.26,Debit,,,
2022-12-21,123457,International Wire In,Siemens,9435.95,Credit,,China,Low
2022-12-21,123457,International Wire In,Eaton,8071.8,Credit,,China,Medium
2022-12-21,123457,Domestic Wire Out,Schneider Electric,7525.52,Debit,,,
2022-12-21,123457,Cash Out,,9666.5,Debit,,,
2022-12-21,123457,ACH Out,Ingersoll Rand,1944.65,Debit,,,
2022-12-21,123457,International Wire In,Schneider Electric,1814.33,Credit,,China,Low
2022-12-21,123457,International Wire In,Rockwell Automation,5882.32,Credit,,USA,High
2022-12-21,123457,Domestic Wire Out,ABB,2126.84,Debit,,,
2022-12-21,123457,Cash Out,,9130.42,Debit,,,
2022-12-21,123457,Domestic Wire Out,Caterpillar,4866.05,Debit,,,
2022-12-21,123457,Domestic Wire Out,Honeywell,7229.85,Debit,,,
2022-12-21,123457,Cash In,,9131.45,Credit,,,
2022-12-21,123457,Domestic Wire In,Caterpillar,9470.43,Credit,,,
2022-12-21,123456,Internal Transfer Out,,1205.15,Credit,123457,,
2022-12-22,123457,Internal Transfer In,,7404.97,Credit,,,
2022-12-22,123457,ACH In,Siemens,1393.4,Credit,,,
2022-12-22,123457,International Wire In,Emerson Electric,6723.76,Credit,,India,Medium
2022-12-22,123457,International Wire In,3M,2360.68,Credit,,India,High
2022-12-22,123457,Domestic Wire Out,Cummins,658.17,Debit,,,
2022-12-22,123457,International Wire In,Emerson Electric,4169.03,Credit,,China,Low
2022-12-22,123457,ACH Out,General Electric,9582.48,Debit,,,
2022-12-22,123457,International Wire Out,General Electric,2771.04,Credit,,USA,Low
2022-12-22,123457,Cash In,,9464.84,Credit,,,
2022-12-22,123457,Domestic Wire Out,Danaher,7472.2,Debit,,,
2022-12-22,123457,Internal Transfer In,,2575.34,Credit,,,
2022-12-22,123457,Cash In,,4098.58,Credit,,,
2022-12-22,123457,International Wire In,ITT Inc.,6143.9,Credit,,USA,Low
2022-12-22,123457,International Wire In,ABB,8767.15,Credit,,China,Low
2022-12-22,123457,Cash In,,6563.91,Credit,,,
2022-12-22,123457,Internal Transfer In,,4161.38,Credit,,,
2022-12-22,123457,International Wire In,3M,3914.29,Credit,,China,Medium
2022-12-22,123457,ACH Out,Emerson Electric,2644.04,Debit,,,
2022-12-22,123457,Cash Out,,3010.97,Debit,,,
2022-12-22,123457,ACH Out,Siemens,1580.0,Debit,,,
2022-12-22,123457,Cash In,,3117.52,Credit,,,
2022-12-22,123456,Internal Transfer Out,,6791.81,Credit,123457,,
2022-12-22,123457,ACH In,Eaton,286.07,Credit,,,
2022-12-22,123457,Domestic Wire In,General Electric,5712.94,Credit,,,
2022-12-22,123457,Domestic Wire In,ITT Inc.,6758.49,Credit,,,
2022-12-22,123457,Cash Out,,9615.14,Debit,,,
2022-12-22,123457,International Wire Out,Schneider Electric,5358.54,Credit,,China,High
2022-12-22,123457,Internal Transfer In,,3381.17,Credit,,,
2022-12-22,123457,Cash Out,,3884.69,Debit,,,
2022-12-22,123457,Internal Transfer In,,4757.84,Credit,,,
2022-12-22,123456,Internal Transfer Out,,6772.44,Credit,123457,,
2022-12-22,123457,Domestic Wire Out,Dover Corporation,4183.04,Debit,,,
2022-12-22,123457,ACH In,Cummins,601.09,Credit,,,
2022-12-22,123457,International Wire Out,ABB,5659.83,Credit,,China,Medium
2022-12-22,123457,Domestic Wire Out,Cummins,8677.45,Debit,,,
2022-12-22,123457,ACH In,Eaton,1931.65,Credit,,,
2022-12-22,123457,Cash In,,4696.09,Credit,,,
2022-12-22,123457,Domestic Wire In,ABB,4377.31,Credit,,,
2022-12-22,123457,ACH In,ITT Inc.,4411.39,Credit,,,
2022-12-22,123457,International Wire Out,Eaton,3787.83,Credit,,India,High
2022-12-22,123457,ACH In,Honeywell,5710.41,Credit,,,
2022-12-22,123457,ACH Out,ABB,4616.71,Debit,,,
2022-12-22,123457,Cash Out,,5803.48,Debit,,,
2022-12-22,123457,Cash Out,,8961.11,Debit,,,
2022-12-22,123457,ACH In,Rockwell Automation,1107.74,Credit,,,
2022-12-22,123457,Cash Out,,1762.21,Debit,,,
2022-12-22,123457,Domestic Wire In,Dover Corporation,7700.04,Credit,,,
2022-12-22,123456,Internal Transfer Out,,3370.72,Credit,123457,,
2022-12-22,123457,Domestic Wire Out,Dover Corporation,5189.68,Debit,,,
2022-12-22,123457,ACH In,Caterpillar,1632.5,Credit,,,
2022-12-22,123457,Domestic Wire In,Rockwell Automation,1959.87,Credit,,,
2022-12-22,123457,International Wire Out,Eaton,4486.3,Credit,,India,Low
2022-12-22,123457,Domestic Wire Out,Dover Corporation,8440.27,Debit,,,
2022-12-22,123457,ACH Out,Dover Corporation,5273.56,Debit,,,
2022-12-22,123457,Domestic Wire Out,Siemens,4826.48,Debit,,,
2022-12-22,123457,ACH Out,Eaton,3310.85,Debit,,,
2022-12-22,123457,International Wire Out,Schneider Electric,8867.54,Credit,,China,Medium
2022-12-22,123457,Cash In,,6345.78,Credit,,,
2022-12-22,123457,Domestic Wire Out,Parker-Hannifin,2465.73,Debit,,,
2022-12-22,123457,Internal Transfer In,,3756.09,Credit,,,
2022-12-22,123457,International Wire Out,Honeywell,8460.81,Credit,,India,Low
2022-12-22,123457,Cash Out,,9410.13,Debit,,,
2022-12-22,123457,Internal Transfer In,,9300.02,Credit,,,
2022-12-22,123457,Domestic Wire Out,3M,7178.86,Debit,,,
2022-12-22,123457,Cash Out,,7315.5,Debit,,,
2022-12-22,123457,ACH Out,Honeywell,4342.12,Debit,,,
2022-12-22,123457,International Wire Out,Rockwell Automation,8250.47,Credit,,India,Medium
2022-12-22,123457,International Wire In,Caterpillar,2629.22,Credit,,India,High
2022-12-22,123457,Domestic Wire In,ABB,2180.9,Credit,,,
2022-12-22,123457,International Wire Out,Deere & Company,9118.94,Credit,,China,Low
2022-12-22,123457,Internal Transfer In,,4886.74,Credit,,,
2022-12-22,123456,Internal Transfer Out,,4936.31,Credit,123457,,
2022-12-22,123457,ACH Out,Xylem,9806.36,Debit,,,
2022-12-22,123457,Cash In,,4413.69,Credit,,,
2022-12-22,123457,Domestic Wire In,Danaher,6689.54,Credit,,,
2022-12-22,123456,Internal Transfer Out,,9449.65,Credit,123457,,
2022-12-22,123457,Cash Out,,1079.33,Debit,,,
2022-12-22,123457,Cash Out,,2251.2,Debit,,,
2022-12-22,123457,Cash In,,7083.58,Credit,,,
2022-12-22,123457,Domestic Wire Out,Parker-Hannifin,6109.05,Debit,,,
2022-12-22,123457,Domestic Wire In,Illinois Tool Works,7463.6,Credit,,,
2022-12-22,123457,ACH Out,General Electric,8358.95,Debit,,,
2022-12-22,123457,International Wire Out,General Electric,2624.93,Credit,,USA,Low
2022-12-22,123457,Internal Transfer In,,6028.68,Credit,,,
2022-12-22,123457,Domestic Wire Out,Caterpillar,7660.06,Debit,,,
2022-12-22,123457,International Wire In,Xylem,2220.26,Credit,,China,Medium
2022-12-22,123457,Cash In,,1343.95,Credit,,,
2022-12-23,123456,Internal Transfer Out,,7290.78,Credit,123457,,
2022-12-23,123457,ACH In,Rockwell Automation,1808.63,Credit,,,
2022-12-23,123457,International Wire In,Dover Corporation,9028.27,Credit,,China,Medium
2022-12-23,123457,International Wire Out,General Electric,4315.11,Credit,,India,Medium
2022-12-23,123457,Cash In,,991.93,Credit,,,
2022-12-23,123457,Domestic Wire Out,Parker-Hannifin,5618.31,Debit,,,
2022-12-23,123457,Cash Out,,9406.68,Debit,,,
2022-12-23,123457,Internal Transfer In,,4474.22,Credit,,,
2022-12-23,123456,Internal Transfer Out,,987.4,Credit,123457,,
2022-12-23,123457,Cash In,,4561.87,Credit,,,
2022-12-23,123457,International Wire In,ITT Inc.,8201.27,Credit,,USA,Medium
2022-12-23,123457,International Wire In,Emerson Electric,7509.46,Credit,,USA,High
2022-12-23,123457,Cash Out,,7127.7,Debit,,,
2022-12-23,123457,ACH Out,Deere & Company,9997.52,Debit,,,
2022-12-23,123456,Internal Transfer Out,,3945.66,Credit,123457,,
2022-12-23,123457,Domestic Wire In,Honeywell,9386.32,Credit,,,
2022-12-23,123457,Cash Out,,1433.97,Debit,,,
2022-12-23,123457,International Wire Out,Parker-Hannifin,3139.34,Credit,,India,Low
2022-12-23,123457,International Wire Out,Parker-Hannifin,2672.94,Credit,,China,Medium
2022-12-23,123457,Domestic Wire In,Deere & Company,3748.03,Credit,,,
2022-12-23,123457,Internal Transfer In,,7469.42,Credit,,,
2022-12-23,123457,ACH In,Eaton,4563.64,Credit,,,
2022-12-23,123457,ACH Out,General Electric,331.73,Debit,,,
2022-12-23,123457,International Wire Out,Johnson Controls,6654.61,Credit,,USA,Medium
2022-12-23,123457,Domestic Wire In,3M,724.71,Credit,,,
2022-12-23,123457,Internal Transfer In,,5010.79,Credit,,,
2022-12-23,123457,Domestic Wire In,Caterpillar,9561.28,Credit,,,
2022-12-23,123457,ACH Out,Cummins,4193.4,Debit,,,
2022-12-23,123457,ACH In,Emerson Electric,6558.0,Credit,,,
2022-12-23,123457,Cash Out,,3490.84,Debit,,,
2022-12-23,123457,Domestic Wire Out,ABB,1816.99,Debit,,,
2022-12-23,123457,International Wire In,Emerson Electric,5815.76,Credit,,China,Medium
2022-12-23,123457,Cash In,,1317.81,Credit,,,
2022-12-23,123457,Internal Transfer In,,4504.16,Credit,,,
2022-12-23,123457,Domestic Wire In,3M,7622.11,Credit,,,
2022-12-23,123456,Internal Transfer Out,,7812.51,Credit,123457,,
